unit -> SI (m/s^2) 
Timestamp;x-axis;y-axis;z-axis
8.8500895E-4;-0.17151535;-0.1128149;0.006634176;
0.005859375;-0.21679974;-0.20986366;0.05204642;
0.010894774;-0.24865967;-0.1582613;0.22470886;
0.015930174;-0.2862004;-0.11153984;0.22511214;
0.021026611;-0.20257705;-0.03402996;0.29603922;
0.026000975;-0.11214554;0.008874893;0.39694238;
0.031066893;-0.028121889;-0.037418365;0.39235407;
0.03604126;0.042616725;-0.036128998;0.40597385;
0.04116821;0.03255242;-0.11211777;0.4069109;
0.046142574;0.032213867;-0.13098526;0.3570537;
0.051177975;-0.04634291;-0.22115421;0.3408348;
0.05621338;-0.03297925;-0.19833565;0.3427055;
0.061309814;-0.07648122;-0.2349987;0.2925285;
0.06628418;-0.19229347;-0.21695328;0.29000813;
0.07131958;-0.1141814;-0.20251656;0.23653245;
0.07635497;-0.23105085;-0.19523525;0.17127776;
0.081451416;-0.21356827;-0.0976553;0.1940893;
0.08642578;-0.24255729;-0.073884964;0.17392904;
0.09146118;-0.1752724;-0.057261467;0.29138553;
0.09649658;-0.256665;-0.038261414;0.21941704;
0.10159301;-0.20961684;0.10906029;0.25657022;
0.10656738;-0.17207861;0.0458498;0.34080368;
0.11160278;-0.17396742;0.048132896;0.41388613;
0.11663818;-0.18310553;0.034991264;0.42605227;
0.12173461;-0.10673511;-0.017334938;0.49404532;
0.12670898;-0.07924104;-0.13136959;0.5430561;
0.1317749;-0.015038192;-0.15255547;0.4746982;
0.13674927;-0.02584517;-0.16777515;0.38880438;
0.14187622;0.078594446;-0.24952602;0.40073872;
0.14685059;0.042723358;-0.26580048;0.38420588;
0.15188599;0.017595053;-0.26660347;0.37249863;
0.15689085;-0.026591241;-0.26145458;0.3738597;
0.16201782;-0.041255772;-0.18618393;0.38107967;
0.16699219;-0.14168084;-0.15853882;0.2895521;
0.17202757;-0.14599293;-0.1130991;0.29926002;
0.17706299;-0.18029702;-0.087916374;0.24843538;
0.18215942;-0.19468838;-0.034225464;0.24040556;
0.18713379;-0.2864415;-0.0114889145;0.17516232;
0.19216917;-0.2939095;0.07658386;0.2062211;
0.19720459;-0.24568456;0.06115246;0.23364252;
0.20230103;-0.29990453;0.08854008;0.29188085;
0.20727539;-0.2947814;0.045801163;0.24059552;
0.21231078;-0.3458212;0.01979065;0.26666993;
0.21734619;-0.25437105;0.066319466;0.27489614;
0.22244261;-0.25111693;0.024856567;0.2866745;
0.22741699;-0.25119287;0.045230865;0.21167451;
0.23248291;-0.16916001;0.042981148;0.2687599;
0.23745728;-0.17024791;0.02171135;0.27226484;
0.24258421;-0.19157964;0.033740997;0.32700163;
0.24755858;-0.24589539;0.120568275;0.3819089;
0.252594;-0.30720127;0.15493393;0.38013172;
0.2576294;-0.37552804;0.11317158;0.35612285;
0.26272583;-0.33558416;0.21284866;0.29328156;
0.2677002;-0.252842;0.18401241;0.36264628;
0.27273557;-0.3022418;0.12075901;0.24919122;
0.27774048;-0.2743942;0.13127518;0.23113811;
0.2828674;-0.2588166;0.12277794;0.30720645;
0.2878418;-0.2161547;0.1428318;0.3534593;
0.29287717;-0.20247608;0.101094246;0.24527782;
0.2979126;-0.19979775;0.029750824;0.2893386;
0.303009;-0.2567637;0.070248604;0.36887646;
0.30798337;-0.21267325;-0.016433716;0.36010426;
0.31301877;-0.29366577;-0.036400795;0.3892802;
0.3180542;-0.28563404;-0.113339424;0.4741813;
0.3231506;-0.30638057;-0.095069885;0.46866834;
0.32812497;-0.26056165;-0.12791061;0.4547438;
0.3331909;-0.26730657;-0.095332146;0.4671141;
0.33816528;-0.2823068;-0.1863823;0.4473964;
0.3432922;-0.2629977;-0.15607452;0.3173648;
0.34826657;-0.2981447;-0.16741753;0.36334687;
0.353302;-0.24999171;-0.17399502;0.21326423;
0.3583374;-0.25393713;-0.27563477;0.27369624;
0.3634338;-0.22560877;-0.27730083;0.15924233;
0.36840817;-0.32290733;-0.24333096;0.20274389;
0.3734436;-0.2713176;-0.19517136;0.21047926;
0.37844846;-0.2658677;-0.17443943;0.27872354;
0.3835754;-0.24728417;-0.15137196;0.21736133;
0.38854977;-0.21662259;-0.09508324;0.21895468;
0.3935852;-0.20020634;-0.07217121;0.16601872;
0.3986206;-0.17762393;-5.9986115E-4;0.15946567;
0.40371704;-0.15253335;0.051826477;0.18262845;
0.40869138;-0.114106655;0.028096199;0.11302543;
0.4137268;-0.08029246;0.054294586;0.23005253;
0.41873166;-0.041591465;0.06617832;0.24462634;
0.42385864;-0.024250388;0.063773155;0.22120064;
0.428833;0.012291133;0.085124016;0.38188475;
0.4338989;0.07634157;0.025618553;0.33794004;
0.43887326;0.09436929;0.0077667236;0.3557315;
0.44400024;0.12213403;-0.019593239;0.38311648;
0.4489746;0.05404836;0.006515503;0.42117316;
0.45401;0.060029447;-0.02686882;0.40587854;
0.45904538;-0.020671427;-0.10061073;0.344405;
0.46414185;-0.044345558;-0.07203579;0.3972121;
0.4691162;-0.016887248;-0.07914543;0.35830104;
0.4741516;-0.10226977;-0.08030033;0.35139912;
0.47918698;-0.15904146;0.042139053;0.33954585;
0.48428345;-0.15648317;-0.049471855;0.32276434;
0.4892578;-0.2253831;-0.0434618;0.3282807;
0.4942932;-0.21596557;-0.03030014;0.3728509;
0.49932858;-0.16875052;0.0054445267;0.41367042;
0.50442505;-0.2108447;-0.03489971;0.5208997;
0.5093994;-0.13877511;-0.053790092;0.49247736;
0.5144348;-0.21767676;0.0069417953;0.4702797;
0.5194702;-0.23577392;-0.020379066;0.5541591;
0.52456665;-0.26354825;-0.08568668;0.45303094;
0.529541;-0.29139185;-0.06652355;0.48418486;
0.53460693;-0.20423973;0.013216972;0.52990127;
0.5395813;-0.23395026;0.028673172;0.48794526;
0.5447082;-0.21031988;0.050045013;0.48322964;
0.5496826;-0.20327175;0.09394455;0.40731668;
0.554718;-0.18438482;0.073599815;0.41730982;
0.5597534;-0.19777167;0.059243202;0.3881781;
0.56484985;-0.23760343;0.025931358;0.46610433;
0.56982416;-0.24320388;0.024794579;0.42024755;
0.5748596;-0.26722896;-0.030946732;0.48404998;
0.579895;-0.22414088;-0.09485531;0.5931529;
0.5849914;-0.27802086;-0.14791203;0.6584821;
0.5899658;-0.22179198;-0.09627342;0.6918594;
0.5950012;-0.27342427;-0.13733673;0.65797865;
0.60003656;-0.2438308;-0.13072777;0.6459854;
0.60513306;-0.28657436;-0.16919136;0.5941249;
0.61010736;-0.23486662;-0.20751476;0.7801566;
0.6151428;-0.28883862;-0.2195282;0.7714132;
0.6201782;-0.26284182;-0.2967701;0.8093319;
0.62527466;-0.3698219;-0.31436062;0.8143566;
0.630249;-0.49628174;-0.34015656;0.8255227;
0.63531494;-0.54547215;-0.30634403;0.8835243;
0.64028925;-0.67979884;-0.32831192;0.84171206;
0.64541626;-0.7216723;-0.31558228;0.84914005;
0.6503906;-0.70833266;-0.34670925;0.67220384;
0.655426;-0.77477264;-0.31937504;0.6978464;
0.6604614;-0.8148413;-0.27528572;0.69040644;
0.66555786;-0.87620795;-0.27743816;0.716756;
0.6705322;-0.8581213;-0.31040573;0.6886665;
0.67556757;-0.83513415;-0.27899837;0.5793383;
0.68057245;-0.7961035;-0.29386616;0.6618798;
0.68569946;-0.77729976;-0.23009872;0.6440691;
0.6906738;-0.74771655;-0.23529816;0.6144771;
0.6957092;-0.59907377;-0.14169693;0.63195384;
0.7007141;-0.5283314;-0.17645836;0.660599;
0.70584106;-0.49808478;-0.10281563;0.74475926;
0.7108154;-0.5603337;-0.10885334;0.67211413;
0.7158508;-0.5854839;-0.030301094;0.766819;
0.7208862;-0.6221632;-0.07999134;0.7336186;
0.7259826;-0.71596324;-0.059200287;0.6999999;
0.73095703;-0.74568796;-0.021657944;0.79605764;
0.73602295;-0.76389384;0.06964493;0.6968107;
0.7409973;-0.76841605;-0.008892059;0.70845467;
0.74612427;-0.7810564;0.010615349;0.7211463;
0.7510986;-0.7367897;-0.087358475;0.7431277;
0.756134;-0.6264329;-0.023153305;0.72524637;
0.7611389;-0.5539026;-0.06092739;0.7467153;
0.7662658;-0.4870484;-0.055329323;0.64874864;
0.77124023;-0.41770816;-0.10661316;0.76665473;
0.77627563;-0.3152207;-0.07421589;0.72302735;
0.78131104;-0.25260007;-0.05820656;0.73176193;
0.7864075;-0.24658632;-0.114364624;0.7264427;
0.7913818;-0.2121079;-0.17400646;0.7335702;
0.7964172;-0.33226037;-0.17034721;0.6801418;
0.8014221;-0.35295105;-0.23910332;0.74762416;
0.806549;-0.45252204;-0.36328316;0.7546391;
0.81152344;-0.67987394;-0.36026192;0.6942667;
0.81655884;-0.78591084;-0.44730282;0.73605967;
0.82159424;-0.906013;-0.43658447;0.69525117;
0.8266907;-1.1253068;-0.60018826;0.5826974;
0.831665;-1.2833686;-0.73845387;0.6031467;
0.8367309;-1.4072578;-0.8842182;0.5773027;
0.8417053;-1.57195;-1.072196;0.45569366;
0.8468322;-1.7760844;-1.2007456;0.43134904;
0.85180664;-1.9388318;-1.4012451;0.36056757;
0.85684204;-2.0989892;-1.5744581;0.3304674;
0.86187744;-2.241588;-1.6683073;0.29453894;
0.8669739;-2.4027655;-1.6649523;0.23042999;
0.8719482;-2.5695982;-1.5710611;0.25604206;
0.8769836;-2.694603;-1.3507824;0.058023795;
0.8821962;-2.859664;-1.1912355;-0.031218618;
0.88729256;-3.0038755;-0.80959415;-0.17421483;
0.892267;-3.1150393;-0.43992615;-0.31110975;
0.8973024;-3.2275217;-0.123529434;-0.57236326;
0.9023378;-3.42329;0.42445946;-0.693575;
0.9074342;-3.5097392;0.83646774;-0.9561726;
0.91240853;-3.7028341;1.2749443;-1.2182971;
0.91744393;-3.8516943;1.6416149;-1.2409296;
0.9224794;-3.919256;1.9376574;-1.3762232;
0.92757577;-4.0131893;2.166915;-1.3982737;
0.9325502;-4.0428143;2.246192;-1.3182955;
0.9376466;-4.015769;2.2237635;-1.1850797;
0.9425904;-3.9864802;2.0557117;-0.9089836;
0.9477174;-3.861639;1.8521681;-0.6988509;
0.95269173;-3.74654;1.629611;-0.41018382;
0.95772713;-3.6754887;1.4109983;-0.10689838;
0.9627626;-3.5381215;1.1904554;0.01726079;
0.96785897;-3.384783;1.0263243;0.26091185;
0.9728334;-3.2482593;0.8351507;0.43908718;
0.9778688;-3.1326118;0.64687157;0.5164739;
0.98290414;-3.038672;0.5481024;0.69597447;
0.98800063;-2.9321983;0.44491386;0.77432775;
0.99297494;-2.8423576;0.39771366;0.85349977;
0.9980104;-2.6995754;0.25927067;0.90413934;
1.0030458;-2.7247684;0.2245369;0.90236294;
1.0081422;-2.6422157;0.102116585;0.9088562;
1.0131166;-2.6346138;-0.01416111;0.9953304;
1.018152;-2.6252115;-0.13834953;0.9551947;
1.0231874;-2.6435442;-0.1802063;0.91780466;
1.0282838;-2.6638005;-0.32391262;0.8806389;
1.0332582;-2.7282429;-0.34968185;0.8788661;
1.0383241;-2.8391614;-0.45333672;0.8069725;
1.0432985;-2.9474094;-0.47803783;0.7657465;
1.0484254;-3.0057163;-0.5350857;0.81228006;
1.0533998;-2.984618;-0.5641899;0.8154386;
1.0584352;-3.0576398;-0.53883266;0.7185867;
1.0634401;-3.0335152;-0.4760704;0.73833156;
1.068567;-3.0351202;-0.46969414;0.7509703;
1.0735414;-3.0042346;-0.38261032;0.7556293;
1.0785767;-3.0390666;-0.3655815;0.6028025;
1.0835817;-3.1551862;-0.15505219;0.5283348;
1.0887085;-3.2532914;0.10156345;0.45976043;
1.093683;-3.3006148;0.39634323;0.35712147;
1.0987184;-3.3091457;0.77602196;0.25627673;
1.1037538;-3.3427289;1.2379379;0.066035;
1.1088502;-3.377963;1.7619066;-0.12655088;
1.1138246;-3.3346229;2.225195;-0.33217207;
1.11886;-3.2711241;2.5404558;-0.476046;
1.1238954;-3.0378313;2.862421;-0.7911552;
1.1289918;-2.7864976;2.9928713;-0.8735206;
1.1339662;-2.5518918;3.0208616;-0.8878095;
1.1390321;-2.3421075;3.008749;-0.9542537;
1.1440065;-2.1298163;2.9929552;-0.72971267;
1.1491334;-1.8875942;2.9715595;-0.59490216;
1.1541077;-1.5853121;2.9652567;-0.41219398;
1.1591431;-1.4770541;3.0694418;-0.3469021;
1.1641785;-1.3232453;3.1292887;-0.42724043;
1.1692749;-1.1384335;3.2126846;-0.38088804;
1.1742494;-1.0762873;3.1813927;-0.45401;
1.1792848;-1.0319118;3.169139;-0.60468656;
1.1843202;-0.97417974;3.0498524;-0.58908886;
1.1894166;-1.0185196;2.959239;-0.54046154;
1.194391;-1.0259492;2.8124828;-0.5841845;
1.1994264;-0.9105127;2.6919956;-0.9691291;
1.2044618;-0.85360765;2.5879622;-1.3666862;
1.2095582;-0.75876045;2.483655;-1.675872;
1.2145326;-0.51618004;2.3194094;-2.0312839;
1.219568;-0.40366602;2.1229467;-2.4960415;
1.2246034;-0.14419413;1.832531;-3.037159;
1.2296999;0.249506;1.4283524;-3.2024927;
1.2346741;0.86893797;1.0197754;-3.316587;
1.2397401;1.3887877;0.6807146;-3.1919703;
1.2447145;1.8635778;0.3964033;-2.628027;
1.2498413;1.909441;0.07890415;-1.8603859;
1.2548158;1.767941;-0.026124954;-1.276122;
1.2598512;1.4126339;-0.112462044;-0.89090586;
1.2648866;1.2002368;-0.1528101;-0.7623341;
1.269983;1.0463228;-0.3126192;-0.5790349;
1.2749574;0.8151684;-0.48696995;-0.47386393;
1.2799928;0.52903605;-0.768301;-0.38254884;
1.2850282;0.18695354;-1.1707811;-0.48666984;
1.2901247;0.0033931732;-1.7817316;-0.61453474;
1.295099;-0.34406328;-2.5923662;-0.7616468;
1.3001344;-0.56723976;-3.3560276;-0.8350853;
1.3051697;-0.73483515;-4.2244854;-0.72882724;
1.3102663;-0.7217665;-5.1460752;-0.64856315;
1.3152405;-0.780252;-6.027936;-0.32731113;
1.3202759;-0.8574114;-6.8448324;0.008440644;
1.3253114;-1.0328298;-7.508898;0.41051263;
1.3304077;-1.1912847;-8.000068;0.73668927;
1.3353822;-1.4468517;-8.285902;1.2036982;
1.3404481;-1.7316899;-8.395819;1.5217042;
1.3454224;-2.0331988;-8.563258;1.8867571;
1.3505495;-2.2869124;-8.4246;2.2011015;
1.3555238;-2.1751757;-8.15815;2.321919;
1.3605592;-2.0473552;-7.643115;2.1977427;
1.3655946;-1.5521197;-6.7198544;2.1225607;
1.3706911;-0.7826023;-5.3486557;1.6739026;
1.3756654;0.2533841;-3.387085;1.1850276;
1.3807007;1.6703892;-0.879961;0.5310514;
1.3857361;3.52879;2.6288595;-0.07524538;
1.3908325;6.1572638;7.167014;-0.62787896;
1.3958069;9.237038;12.22202;-1.2313402;
1.4008424;11.635156;16.388826;-1.7782066;
1.4058778;12.676087;18.525396;-0.042702466;
1.4109741;11.833972;16.601376;1.6978823;
1.4159486;10.78792;13.94815;3.6638231;
1.420984;10.0557575;11.735018;5.189315;
1.4260194;9.733146;10.567547;6.191627;
1.4311159;9.702511;10.41351;6.5205784;
1.4360902;9.654606;10.82382;6.2465763;
1.441156;9.305832;11.489187;5.5617905;
1.4461305;8.692777;11.899856;4.681905;
1.4512575;7.8662586;12.3249235;3.6591053;
1.4562317;7.009651;12.788039;2.8470044;
1.4612671;6.1076107;13.364313;1.8449409;
1.4663025;5.213855;13.850253;1.0925934;
1.471399;4.1352725;14.451319;0.4031183;
1.4763733;2.8826442;14.944686;0.10827291;
1.4814088;1.2182322;15.200696;-0.1607126;
1.4864442;-0.5428152;15.249183;-0.77308106;
1.4915407;-2.1407695;14.571396;-1.2876098;
1.496515;-3.3216314;13.248562;-1.6315839;
1.5015504;-4.2964506;11.556184;-1.9714361;
1.5065858;-5.173735;9.585053;-2.2728662;
1.5116823;-5.738871;7.2795515;-2.687186;
1.5166566;-6.051724;4.9040804;-2.8333862;
1.521692;-6.1918917;2.584116;-3.0672626;
1.5267274;-6.467997;0.58315754;-3.3303902;
1.5318239;-6.686089;-1.2397671;-3.5062792;
1.5367981;-6.9727125;-2.837843;-3.4039779;
1.5418642;-7.2989383;-4.155881;-3.3698034;
1.5468385;-7.7091765;-5.5174694;-3.2854557;
1.5519654;-8.037666;-6.714673;-3.2183256;
1.5569398;-8.3509865;-7.770859;-2.9812274;
1.5619752;-8.554607;-8.651011;-2.6729302;
1.56698;-8.780329;-9.250467;-2.4252834;
1.5721071;-8.7535305;-9.556197;-1.8989623;
1.5770814;-8.740173;-9.6813545;-1.4946078;
1.5821168;-8.558035;-9.466163;-1.0077691;
1.5871522;-8.492392;-9.042605;-0.877648;
1.5922487;-8.290373;-8.556984;-0.72023034;
1.597223;-8.357766;-8.025679;-0.7380469;
1.6022584;-8.357473;-7.552799;-1.0932459;
1.6072633;-8.375517;-7.2346306;-1.4966463;
1.6123903;-8.362975;-6.988805;-1.706246;
1.6173645;-8.381657;-7.0182295;-1.9103137;
1.6223999;-8.2871275;-7.1302814;-1.8233587;
1.6274353;-8.0329075;-7.480691;-1.6214763;
1.6325318;-7.9022636;-7.895608;-1.1893028;
1.6375062;-7.8338904;-8.4859;-0.6059226;
1.6425722;-7.690942;-9.01735;-0.08461487;
1.6475464;-7.5315485;-9.502812;0.38797414;
1.6526735;-7.3513026;-9.970079;0.791715;
1.6576478;-7.116308;-10.311518;0.83401763;
1.6626832;-7.0260487;-10.534487;0.8372563;
1.6677186;-6.9948416;-10.664029;0.72206163;
1.6728151;-6.906718;-10.683858;0.5047456;
1.6777894;-6.981534;-10.524101;0.40578783;
1.6828375;-6.8731747;-10.2675705;0.29942167;
1.6878729;-6.742361;-9.770022;0.16550809;
1.6929692;-6.5318384;-9.317015;-0.02449292;
1.6979437;-6.3103104;-8.824267;-0.21454412;
1.702979;-6.020273;-8.418419;-0.49137765;
1.7079839;-5.7341824;-8.048914;-0.68817616;
1.7131108;-5.3508377;-7.6758137;-0.78229684;
1.7180852;-5.0144453;-7.4014606;-0.9231474;
1.7231206;-4.6656837;-7.140978;-0.89459085;
1.7281256;-4.2958364;-6.8417854;-0.9211212;
1.7332524;-4.0638933;-6.603075;-0.91598964;
1.7382268;-3.8091922;-6.2743216;-0.8581486;
1.7432928;-3.6459215;-5.928935;-0.7454348;
1.748267;-3.4948502;-5.5712748;-0.6821138;
1.753394;-3.5488555;-5.2768383;-0.7004217;
1.7583684;-3.6324432;-4.958044;-0.63660043;
1.7634039;-3.7776368;-4.515524;-0.54860324;
1.7684393;-3.8178625;-4.072875;-0.49167523;
1.7735357;-3.8877277;-3.450715;-0.3172735;
1.77851;-3.990258;-2.4885883;-0.107466675;
1.7835454;-4.1671963;-1.1849775;0.016026;
1.7885808;-4.428535;0.60576916;-0.071447;
1.7936772;-4.3523593;3.1703482;-0.49735522;
1.7986516;-4.15965;6.910365;-0.7755125;
1.803687;-3.957478;13.296954;-1.4144473;
1.8087224;-2.0577993;21.580528;-3.5682201;
1.8138188;-0.12703896;25.534588;-6.254526;
1.8187932;0.611742;27.194912;-5.6468263;
1.8238286;-0.6732806;26.454563;-6.017019;
1.828864;-1.78026;23.422066;-6.138325;
1.8339604;-1.4178873;21.5888;-4.2099423;
1.8389349;-0.031751156;22.071526;-2.6290994;
1.8440007;1.5980151;24.28589;-1.7342508;
1.8489751;2.482222;27.000492;-1.8660274;
1.8541021;2.3804092;28.773346;-2.6082962;
1.8590764;1.8488353;28.826344;-3.6759143;
1.8641118;1.292253;27.249298;-4.495589;
1.8691472;0.96546185;24.972292;-4.4505377;
1.8742436;1.028784;22.750187;-4.1144314;
1.879218;1.315566;20.675915;-3.8764136;
1.8842534;1.820008;18.915491;-3.6618094;
1.8892888;2.2020178;17.092915;-3.9276237;
1.8943852;2.5189238;14.831625;-4.236074;
1.8993596;2.5830226;12.209815;-4.1659822;
1.904395;2.506897;9.493163;-3.5334756;
1.9094304;2.1362197;6.6499367;-2.834814;
1.9145268;1.8723726;3.901455;-2.198187;
1.9195013;1.9101089;1.4447889;-1.9046373;
1.9245367;2.1115766;-0.66595364;-1.7845865;
1.929572;2.3661425;-2.7226543;-1.8775383;
1.9346685;2.4690666;-4.6791887;-1.8904969;
1.9396428;2.5892358;-6.369545;-1.8147378;
1.9447392;2.80384;-8.035138;-1.5761638;
1.9496832;3.0816054;-9.39455;-1.3285418;
1.95481;3.3377695;-10.58582;-1.0870005;
1.9597844;3.6411958;-11.654771;-1.0141423;
1.9648198;3.8998122;-12.474344;-0.81690085;
1.9698552;4.1948576;-13.084443;-0.82883203;
1.9749516;4.371722;-13.461857;-1.0509229;
1.979926;4.517126;-13.581283;-1.111453;
1.9849614;4.4681354;-13.456195;-1.2298357;
1.9899968;4.2684774;-13.014703;-1.0638678;
1.9950932;3.9406333;-12.290582;-1.0112368;
2.0000677;3.6250095;-11.325969;-1.0712446;
2.005103;3.1956124;-10.317084;-1.2607859;
2.0101385;2.6127934;-9.33518;-1.5048392;
2.015235;1.9934361;-8.741189;-1.7593058;
2.0202093;1.6423492;-8.2384405;-1.7791306;
2.0252447;1.3322551;-8.092638;-1.7721305;
2.03028;1.1250784;-8.295762;-1.620157;
2.0353765;1.1264844;-8.83177;-1.3008585;
2.0403507;1.1534662;-9.435593;-0.871719;
2.0454168;1.1913707;-10.234182;-0.46210104;
