unit -> SI (m/s^2) 
Timestamp;x-axis;y-axis;z-axis
8.2397496E-4;0.644155;0.0060863495;0.36241937;
0.005859375;0.24514306;2.2125244E-4;0.35299468;
0.010894775;-0.45520183;-0.011457443;0.39427376;
0.015991211;-0.6472742;0.053011894;0.14645219;
0.020965576;-0.5802543;0.11519909;0.032619953;
0.026000975;-0.4366519;0.16686344;-0.0154595375;
0.03100586;-0.27357647;0.29716873;-0.07878113;
0.036132813;-0.14829984;0.30041885;-0.058694363;
0.041107174;0.021638036;0.1743803;-0.041804314;
0.046142578;0.14328521;0.23526096;-0.12531614;
0.05117798;0.21690369;0.24387932;-0.07007384;
0.056274414;0.2461546;0.2050457;-0.0698874;
0.06124878;0.24823183;0.12828636;-0.02697897;
0.06628418;0.23733604;0.06715393;0.057311058;
0.07131958;0.19238651;0.041772842;0.04764867;
0.076416016;0.19784975;-0.065588;0.12730336;
0.08139038;0.12910882;-0.10512924;0.124014854;
0.08645629;0.19522452;-0.15655422;0.048532963;
0.091430664;0.14670107;-0.20086956;0.122130156;
0.09655761;0.19726278;-0.23567772;0.090140104;
0.10153198;0.18196018;-0.2657671;0.049072266;
0.10656738;0.20410906;-0.24833298;0.061775684;
0.11160278;0.1010697;-0.23574543;-0.07022452;
0.11669921;0.081017315;-0.19829273;-0.052001715;
0.121673584;0.059496075;-0.15619373;-0.030033588;
0.12670898;0.031741604;-0.09043312;0.062181473;
0.13174438;-0.048646018;-0.041485786;0.008384466;
0.1368408;-0.10912134;0.04891205;-0.05815816;
0.14181519;-0.15814847;-0.023636818;-0.08171368;
0.14685059;-0.15315226;0.032240868;-0.031462193;
0.15188599;-0.3013361;0.09988499;0.012857199;
0.1569824;-0.28304166;0.0200634;-0.024842262;
0.16195677;-0.37317577;-0.020412445;-0.018541574;
0.16699219;-0.30772427;-0.045381546;0.07330418;
0.17202757;-0.33306158;-0.14995003;0.14130545;
0.17712402;-0.35771087;-0.14390945;0.12500978;
0.18209837;-0.37558997;-0.19853592;0.14454198;
0.18716429;-0.3971567;-0.15449524;0.2568562;
0.19213867;-0.38200223;-0.18069744;0.31453013;
0.19726563;-0.42413035;-0.12020111;0.32008243;
0.20223998;-0.4059013;-0.05154133;0.37211132;
0.20727539;-0.50205123;-0.08287239;0.33989286;
0.21231078;-0.5034169;-0.06787777;0.32453918;
0.21740723;-0.47206742;-0.06724739;0.29636264;
0.22238159;-0.5053588;-0.103523254;0.35279012;
0.22741699;-0.46785003;-0.056682587;0.30490923;
0.2324524;-0.49868757;-0.11219406;0.2621026;
0.23754883;-0.44694102;-0.13678741;0.27301145;
0.2425232;-0.50753474;-0.1542263;0.1639049;
0.24755858;-0.48202366;-0.19189739;0.19771814;
0.25256348;-0.39904058;-0.19152737;0.13651729;
