unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
0.35253906;10.670685;-84.35858;-0.10308212;
0.35751343;10.659302;-84.3429;-0.12197319;
0.36254883;10.652039;-84.32831;-0.14494318;
0.3675842;10.64209;-84.31734;-0.17116949;
0.37268066;10.623901;-84.30885;-0.19938686;
0.37765503;10.601471;-84.300446;-0.22750652;
0.38269043;10.579773;-84.2914;-0.25370267;
0.3877258;10.556;-84.28261;-0.27585918;
0.39282227;10.533112;-84.273735;-0.29352057;
0.39779663;10.511444;-84.26564;-0.30600375;
0.40283203;10.495178;-84.25903;-0.31340608;
0.4078674;10.486176;-84.25403;-0.31582785;
0.41296387;10.481689;-84.250946;-0.3131256;
0.41793823;10.478882;-84.24937;-0.30723834;
0.42300415;10.482086;-84.249756;-0.29969385;
0.42797852;10.48645;-84.25136;-0.29084864;
0.43310547;10.490173;-84.25307;-0.28172722;
0.43807983;10.489349;-84.253395;-0.27394328;
0.4431152;10.486572;-84.252884;-0.2673461;
0.4481506;10.47821;-84.25301;-0.26309043;
0.45324707;10.465698;-84.25473;-0.2621679;
0.45822144;10.449554;-84.25743;-0.264179;
0.4632568;10.432709;-84.26218;-0.2674648;
0.4682922;10.416382;-84.26796;-0.27148098;
0.47338867;10.402893;-84.27521;-0.27704978;
0.47836304;10.390717;-84.28404;-0.28404015;
0.4833984;10.38501;-84.29402;-0.29217243;
0.4884338;10.3802185;-84.304054;-0.30082852;
0.49353024;10.3767395;-84.314415;-0.3105224;
0.49850464;10.372742;-84.32309;-0.3211811;
0.50358284;10.369324;-84.329185;-0.33310252;
0.50861824;10.367523;-84.33379;-0.34714994;
0.5137147;10.370789;-84.33548;-0.36393115;
0.51868904;10.369141;-84.33511;-0.3818369;
0.52375495;10.370483;-84.33395;-0.40240902;
0.5287293;10.36673;-84.33289;-0.4239776;
0.5338563;10.358185;-84.3329;-0.44766158;
0.53883064;10.346405;-84.33495;-0.47232106;
0.54386604;10.339203;-84.337845;-0.498742;
0.54890144;10.329254;-84.3394;-0.5244681;
0.5539979;10.317627;-84.34128;-0.5499125;
0.5589723;10.307983;-84.34305;-0.57366866;
0.56400764;10.314026;-84.34466;-0.59490395;
0.56904304;10.338257;-84.34512;-0.6118685;
0.5741395;10.378204;-84.34452;-0.62483937;
0.57911384;10.435303;-84.33575;-0.6388173;
0.58414924;10.505096;-84.31819;-0.6589579;
0.58918464;10.601013;-84.29516;-0.7003082;
0.5942811;10.723267;-84.26622;-0.7693718;
0.59925544;10.886108;-84.23848;-0.8636016;
0.60429084;11.10498;-84.211395;-0.9758703;
0.60932624;11.34198;-84.18284;-1.0825938;
0.6144227;11.576233;-84.15135;-1.1673708;
0.61939704;11.790466;-84.12266;-1.2229465;
0.62446296;12.0052185;-84.10159;-1.2554299;
0.62943727;12.211975;-84.0906;-1.2675585;
0.6345643;12.423492;-84.09004;-1.2663062;
0.63953865;12.6250305;-84.09583;-1.2578924;
0.64457405;12.825958;-84.10566;-1.2470804;
0.64960945;13.013702;-84.1167;-1.2350249;
0.6547059;13.186432;-84.12758;-1.2233529;
0.65968025;13.326508;-84.13568;-1.2128081;
0.66471565;13.449707;-84.141396;-1.2045226;
0.66975105;13.549347;-84.144684;-1.1992157;
0.6748475;13.626495;-84.144966;-1.1974747;
0.67982185;13.678864;-84.14339;-1.1998253;
0.68485725;13.717377;-84.13922;-1.2057514;
0.68989265;13.738434;-84.13165;-1.214698;
0.6949891;13.745026;-84.121574;-1.2263567;
0.69996345;13.732056;-84.108864;-1.2389878;
0.70499885;13.712128;-84.09298;-1.2529068;
0.7100342;13.683563;-84.074814;-1.2672857;
0.7151307;13.645294;-84.055916;-1.2817651;
0.72010505;13.594635;-84.038414;-1.2953814;
0.72517097;13.543152;-84.02043;-1.309144;
0.73014534;13.494171;-84.0041;-1.3244541;
0.7352723;13.447449;-83.98891;-1.3436354;
0.74024665;13.406128;-83.97568;-1.3663611;
0.74528205;13.3715515;-83.96536;-1.3913913;
0.7503174;13.348175;-83.95856;-1.4184844;
0.7554139;13.331268;-83.95599;-1.4450674;
0.76038826;13.32309;-83.956665;-1.4695115;
0.76542366;13.326538;-83.959785;-1.4907417;
0.77045906;13.342804;-83.96542;-1.5092348;
0.7755555;13.366638;-83.971054;-1.5242178;
0.78052986;13.398804;-83.97575;-1.5364549;
0.7855652;13.440063;-83.97903;-1.5453764;
0.79060066;13.490448;-83.97987;-1.5522214;
0.7956971;13.546082;-83.97974;-1.5568988;
0.80067146;13.599335;-83.97821;-1.5579405;
0.80570686;13.656006;-83.978096;-1.5551348;
0.81074226;13.710022;-83.97917;-1.5484664;
0.8158387;13.768158;-83.98044;-1.5395976;
0.82081306;13.815552;-83.98373;-1.5282543;
0.8259095;13.863892;-83.98783;-1.515286;
0.83088386;13.90741;-83.99287;-1.5020009;
0.83598024;13.944275;-83.99768;-1.486889;
0.84095466;13.972961;-84.00297;-1.4724114;
0.84599006;13.998535;-84.00834;-1.4574646;
0.85102546;14.018097;-84.01262;-1.4427516;
0.8561219;14.034119;-84.01606;-1.4285899;
0.8610962;14.043335;-84.01848;-1.4152058;
0.8661316;14.050476;-84.02025;-1.4009362;
0.87113655;14.051636;-84.02063;-1.3861839;
0.87626344;14.053162;-84.01955;-1.3725216;
0.88123786;14.045166;-84.01863;-1.3602916;
0.88624275;14.040985;-84.01614;-1.349667;
0.89130867;14.036194;-84.01221;-1.3398201;
0.8964051;14.029419;-84.007614;-1.3295838;
0.9013794;14.0164795;-84.00297;-1.3192067;
0.90641487;14.009735;-83.99783;-1.3090476;
0.91145027;14.005676;-83.9916;-1.2990745;
0.91654664;14.003082;-83.984604;-1.2889342;
0.92152107;14.000336;-83.976875;-1.2797022;
0.926587;14.004669;-83.968956;-1.2701252;
0.9315613;14.013519;-83.96141;-1.2606384;
0.9366883;14.028748;-83.95314;-1.2503854;
0.9416626;14.043213;-83.94575;-1.2385507;
0.94669807;14.069611;-83.93971;-1.2252398;
0.95173347;14.099976;-83.933975;-1.209719;
0.9568299;14.136047;-83.92759;-1.1921287;
0.9618043;14.173157;-83.92214;-1.1747737;
0.9668397;14.2196045;-83.91627;-1.1562253;
0.9718751;14.270538;-83.91052;-1.1375552;
0.9769715;14.326874;-83.90591;-1.1196208;
0.9819458;14.377258;-83.90167;-1.1022099;
0.9869813;14.434387;-83.89799;-1.0853448;
0.9920167;14.494873;-83.89507;-1.0694264;
0.9971131;14.555389;-83.89248;-1.053882;
1.0020875;14.606995;-83.89083;-1.0400785;
1.0071229;14.659302;-83.89003;-1.0274915;
1.0121583;14.711426;-83.890686;-1.0186453;
1.0172547;14.759247;-83.89245;-1.0127127;
1.0222291;14.793518;-83.89487;-1.009494;
1.027295;14.829407;-83.89769;-1.009167;
1.0322694;14.858887;-83.90111;-1.0103611;
1.0373963;14.881134;-83.9049;-1.0117825;
1.0423707;14.894012;-83.90732;-1.014371;
1.0474061;14.905548;-83.90932;-1.0180246;
1.0524415;14.911499;-83.90981;-1.0226681;
1.0575379;14.911804;-83.90814;-1.0276314;
1.0625123;14.903046;-83.90516;-1.0325371;
1.0675477;14.890808;-83.90138;-1.0370471;
1.0725831;14.873749;-83.8956;-1.0405613;
1.0776795;14.850037;-83.88899;-1.0433387;
1.0826539;14.822937;-83.88028;-1.0462865;
1.0876893;14.797607;-83.869446;-1.048794;
1.0927247;14.773315;-83.85832;-1.0514607;
1.0978211;14.753113;-83.84639;-1.0547491;
1.1027955;14.739136;-83.83443;-1.0589598;
1.1078309;14.730713;-83.82416;-1.0635114;
1.1128663;14.72934;-83.81598;-1.0695263;
1.1179627;14.739258;-83.80979;-1.0773362;
1.1229371;14.754486;-83.80507;-1.0864272;
1.128003;14.781708;-83.80111;-1.0968148;
1.1329774;14.81842;-83.798416;-1.1080197;
1.1381043;14.855988;-83.79639;-1.1180491;
1.1430786;14.889862;-83.79524;-1.1266038;
1.148114;14.92334;-83.79368;-1.1334;
1.1531494;14.954529;-83.79118;-1.1390492;
1.1582458;14.984039;-83.78859;-1.1444213;
1.1632203;15.005768;-83.784546;-1.1491437;
1.1682557;15.027832;-83.780396;-1.1546816;
1.1732911;15.044159;-83.777275;-1.160961;
1.1783875;15.0581665;-83.775375;-1.1683754;
1.1833619;15.063293;-83.77578;-1.1757544;
1.1883973;15.069122;-83.7773;-1.1844703;
1.1934327;15.068207;-83.779945;-1.1934079;
1.1985291;15.05957;-83.78371;-1.2021998;
1.2035035;15.044952;-83.785934;-1.2099675;
1.2085389;15.029175;-83.78743;-1.2173718;
1.2135743;15.006317;-83.7869;-1.2227283;
1.2186707;14.978424;-83.78285;-1.224779;
1.223645;14.946594;-83.7759;-1.2232299;
1.228711;14.911255;-83.76658;-1.2166761;
1.2336854;14.86969;-83.755905;-1.205739;
1.2388122;14.827393;-83.74062;-1.191428;
1.2437867;14.78421;-83.72383;-1.1751387;
1.2488221;14.745056;-83.704895;-1.1568615;
1.2538575;14.713348;-83.68479;-1.1383908;
1.2589539;14.683472;-83.66583;-1.1183258;
1.2639283;14.65448;-83.64875;-1.0969467;
1.2689637;14.631561;-83.634125;-1.0732101;
1.2739991;14.613831;-83.62247;-1.0485276;
1.2790955;14.60437;-83.61361;-1.0236424;
1.2840699;14.6006775;-83.60631;-0.9987186;
1.2891053;14.610168;-83.60092;-0.9730055;
1.2941406;14.6297;-83.59785;-0.9466386;
1.2992371;14.660004;-83.59484;-0.91823953;
1.3042114;14.694092;-83.59249;-0.88765615;
1.3092469;14.7352295;-83.59185;-0.8537471;
1.3142823;14.784668;-83.59098;-0.8186572;
1.3193786;14.840149;-83.5892;-0.78152853;
1.3243531;14.8958435;-83.5886;-0.745219;
1.329419;14.958893;-83.58905;-0.7067841;
1.3343933;15.026215;-83.59094;-0.6678112;
1.3395203;15.094727;-83.59698;-0.6246609;
1.3444947;15.160248;-83.60514;-0.5788483;
1.3495301;15.229492;-83.616615;-0.5260745;
1.3545655;15.302216;-83.62994;-0.46692118;
1.3596619;15.379059;-83.644485;-0.39926195;
1.3646363;15.452484;-83.658485;-0.32594523;
1.3696716;15.533936;-83.67171;-0.24460433;
1.374707;15.617432;-83.68274;-0.15573363;
1.3798035;15.705719;-83.69159;-0.059026506;
1.3847779;15.789154;-83.6981;0.04126203;
1.3898133;15.884247;-83.70091;0.14909466;
1.3948487;15.983398;-83.69889;0.263706;
1.3999451;16.085632;-83.692604;0.38794833;
1.4049195;16.187073;-83.68236;0.5177482;
1.4099549;16.303192;-83.66608;0.66136056;
1.4149903;16.42862;-83.63994;0.818755;
1.4200867;16.559326;-83.60178;0.9942437;
1.4250611;16.677673;-83.55435;1.1808722;
1.430127;16.798462;-83.49624;1.3847636;
1.4351014;16.89917;-83.43009;1.594746;
1.4402283;16.987793;-83.352295;1.8137823;
1.4452026;17.049896;-83.270226;2.0222447;
1.450238;17.110962;-83.18058;2.2241497;
1.4552734;17.156952;-83.08342;2.4178889;
1.4603698;17.188232;-82.976166;2.6094487;
1.4653443;17.199554;-82.86254;2.795633;
1.4703797;17.215057;-82.73942;2.9877677;
1.4754151;17.229431;-82.60775;3.1870518;
1.4805115;17.248474;-82.46643;3.3986719;
1.4854859;17.255127;-82.32026;3.6185756;
1.4905213;17.270782;-82.16424;3.8543503;
1.4955567;17.284668;-82.00121;4.101461;
1.5006531;17.299469;-81.82833;4.360484;
1.5056275;17.30243;-81.65384;4.6194587;
1.5106629;17.316315;-81.47088;4.885213;
1.5156983;17.325897;-81.28317;5.153277;
1.5207947;17.32962;-81.08954;5.4267554;
1.525769;17.312134;-80.89574;5.6984253;
1.530835;17.293152;-80.696;5.982345;
1.5358094;17.26532;-80.49864;6.2697654;
1.5409362;17.227753;-80.29964;6.5754747;
1.5459107;17.173553;-80.1111;6.882819;
1.5509461;17.121887;-79.92943;7.206037;
1.5559815;17.0596;-79.75927;7.5399637;
1.561078;16.988556;-79.60005;7.887266;
1.5660523;16.90857;-79.45942;8.232987;
1.5710877;16.845367;-79.33276;8.589847;
1.5760926;16.797668;-79.21871;8.951633;
1.5812196;16.766998;-79.11283;9.331661;
1.5861939;16.751678;-79.019;9.709473;
1.5912293;16.779327;-78.932846;10.104168;
1.5962342;16.848328;-78.85976;10.508158;
1.6013612;16.956055;-78.798225;10.937474;
1.6063354;17.091827;-78.7536;11.365845;
1.6113708;17.283875;-78.72851;11.811367;
1.6164063;17.51886;-78.72774;12.263311;
1.6215026;17.790405;-78.75503;12.72372;
1.6264771;18.067566;-78.81035;13.169698;
1.631543;18.392212;-78.89162;13.616273;
1.6365173;18.727966;-78.991806;14.043483;
1.6416444;19.07492;-79.10825;14.473842;
1.6466187;19.382874;-79.22413;14.883365;
1.6516541;19.692474;-79.335785;15.292189;
1.6566895;19.96762;-79.43467;15.695378;
1.661786;20.20401;-79.516884;16.095375;
1.6667603;20.362366;-79.57759;16.47692;
1.6717956;20.49414;-79.617;16.852043;
1.676831;20.57306;-79.63307;17.213844;
1.6819276;20.595886;-79.62851;17.565147;
1.6869018;20.545837;-79.60536;17.893446;
1.6919372;20.473999;-79.56766;18.212221;
1.6969727;20.368652;-79.51876;18.518677;
1.702069;20.24176;-79.46026;18.816544;
1.7070435;20.08368;-79.39654;19.096678;
1.7120789;19.93393;-79.32866;19.371164;
1.7171143;19.77295;-79.25666;19.639013;
1.7222108;19.602905;-79.18025;19.904264;
1.7271851;19.417236;-79.10225;20.158386;
1.7322509;19.246216;-79.019516;20.414026;
1.7372254;19.083069;-78.93415;20.661604;
1.7423524;18.909973;-78.8456;20.915754;
1.7473266;18.727478;-78.760445;21.159266;
1.752362;18.555542;-78.68301;21.401035;
1.7573974;18.371826;-78.61945;21.636724;
1.7624938;18.17514;-78.57643;21.864534;
1.7674682;17.967163;-78.55688;22.07018;
1.7725037;17.768799;-78.561134;22.256788;
1.7775391;17.572815;-78.58803;22.417467;
1.7826356;17.374756;-78.63322;22.551018;
1.7876099;17.174377;-78.68997;22.649433;
1.7926453;16.977478;-78.756065;22.718842;
1.7976807;16.779144;-78.827354;22.758085;
1.8027772;16.57782;-78.90403;22.770195;
1.8077515;16.38498;-78.98259;22.756369;
1.8127869;16.2099;-79.0681;22.72369;
1.8178223;16.047821;-79.16375;22.677889;
1.8229188;15.901154;-79.275116;22.624271;
1.827893;15.778839;-79.40404;22.567999;
1.8329896;15.679779;-79.56262;22.513716;
1.8379334;15.616669;-79.74505;22.463865;
1.8430603;15.574371;-79.96872;22.41879;
1.8480347;15.551422;-80.21912;22.379477;
1.8530701;15.54715;-80.50198;22.344328;
1.8581055;15.549347;-80.80936;22.312376;
1.863202;15.56366;-81.14377;22.275927;
1.8681763;15.580017;-81.48206;22.235918;
1.8732117;15.598206;-81.825264;22.191315;
1.8782471;15.614899;-82.165306;22.139816;
1.8833436;15.616882;-82.50103;22.088324;
1.888318;15.596283;-82.81653;22.042183;
1.8933533;15.558563;-83.122894;22.004318;
1.8983886;15.495911;-83.41515;21.978756;
1.9034852;15.401581;-83.69436;21.969175;
1.9084594;15.276184;-83.95014;21.975412;
1.9134948;15.13858;-84.191025;21.992094;
1.9185302;14.991364;-84.41151;22.013412;
1.9236267;14.83844;-84.612045;22.031998;
1.9286011;14.678894;-84.78597;22.039999;
1.9336671;14.528259;-84.94806;22.028624;
1.9386413;14.391052;-85.100685;21.992525;
1.9437684;14.271179;-85.26036;21.924421;
1.9487427;14.166077;-85.419;21.830637;
1.9537781;14.079498;-85.580444;21.712059;
1.9588135;14.009491;-85.740616;21.574589;
1.96391;13.952118;-85.896484;21.4214;
1.9688843;13.907196;-86.03658;21.26055;
1.9739196;13.86676;-86.1629;21.09233;
1.978955;13.821259;-86.26944;20.925037;
1.9840516;13.764069;-86.35071;20.765017;
1.9890258;13.696503;-86.39706;20.62506;
1.9940612;13.609772;-86.410965;20.508568;
1.9990966;13.502319;-86.3979;20.421099;
2.004193;13.372192;-86.36525;20.363966;
2.0091677;13.224823;-86.32004;20.336565;
2.0142028;13.069916;-86.26676;20.3316;
2.0192382;12.922424;-86.21282;20.340824;
2.024335;12.785309;-86.16119;20.357916;
2.029309;12.666382;-86.112724;20.374872;
2.034375;12.56781;-86.0627;20.38704;
2.0393496;12.496033;-86.011086;20.389824;
2.0444763;12.451172;-85.95666;20.38346;
2.0494506;12.43988;-85.902824;20.368721;
2.054486;12.48288;-85.85135;20.343718;
2.0595214;12.588684;-85.80983;20.30662;
2.0646179;12.767853;-85.78382;20.254955;
2.0695922;13.022003;-85.77903;20.188498;
2.0746276;13.365814;-85.79407;20.105602;
2.0796633;13.792603;-85.825714;20.005503;
2.0847595;14.289795;-85.870026;19.888338;
2.0897338;14.811371;-85.916756;19.759853;
2.0947692;15.357178;-85.955185;19.616879;
2.0997741;15.900269;-85.97209;19.457863;
2.104901;16.435791;-85.95225;19.278608;
2.1100526;16.927002;-85.88727;19.091534;
2.115088;17.384888;-85.76223;18.904531;
2.1201234;17.78897;-85.57766;18.73695;
2.1252198;18.139557;-85.34222;18.60603;
2.1301942;18.446411;-85.08475;18.525208;
2.1352603;18.737549;-84.81487;18.50108;
2.1402345;19.022156;-84.562096;18.530603;
2.1453614;19.31369;-84.3373;18.607458;
2.150336;19.648804;-84.16931;18.70028;
2.1553712;20.074188;-84.06029;18.796597;
2.1604068;20.610687;-84.01785;18.876589;
2.1655033;21.283844;-84.03757;18.931063;
2.1704774;22.063354;-84.112976;18.955645;
2.1755128;22.977142;-84.2329;18.95966;
2.1805482;24.012054;-84.3916;18.945374;
2.1856446;25.177948;-84.591576;18.918373;
2.190619;26.410889;-84.8238;18.889761;
2.1956546;27.756958;-85.09615;18.872002;
2.2006898;29.178925;-85.41272;18.871466;
2.2057862;30.672516;-85.77626;18.892744;
2.2107606;32.13089;-86.16858;18.939325;
2.2157962;33.588745;-86.590744;19.019007;
2.2208314;34.982147;-87.01792;19.13159;
2.2259278;36.298798;-87.433945;19.275427;
2.2309022;37.450043;-87.80627;19.440283;
2.235968;38.515564;-88.12985;19.628626;
2.2409425;39.433228;-88.38136;19.828121;
2.2460694;40.260895;-88.56622;20.039394;
2.2510438;40.91391;-88.67409;20.24731;
2.2560792;41.47052;-88.708084;20.455122;
2.261084;41.888428;-88.66951;20.658173;
2.266211;42.17032;-88.56204;20.861237;
2.2711856;42.266754;-88.39808;21.05725;
2.2762208;42.2388;-88.18335;21.255032;
2.2812564;42.0813;-87.93263;21.45593;
2.2863529;41.819702;-87.657326;21.664028;
2.2913272;41.472504;-87.37904;21.874445;
2.2963624;41.111572;-87.10607;22.089342;
2.301398;40.764557;-86.8591;22.30248;
2.3064945;40.470673;-86.6448;22.508795;
2.3114688;40.231995;-86.47589;22.700619;
2.316504;40.087677;-86.34472;22.880215;
2.3215394;40.015564;-86.25228;23.04731;
2.326636;40.002228;-86.191086;23.204908;
2.3316102;40.010468;-86.153625;23.351284;
2.3366764;40.04651;-86.12398;23.49623;
2.3416507;40.072052;-86.08875;23.642006;
2.3467774;40.072815;-86.03122;23.804472;
2.3517518;40.021545;-85.93948;23.984093;
2.3567874;39.931458;-85.800415;24.190897;
2.3618226;39.78894;-85.61559;24.423841;
2.366919;39.58728;-85.39116;24.684824;
2.3718934;39.32788;-85.14654;24.959602;
2.376929;39.028503;-84.88701;25.251114;
2.3819642;38.70282;-84.62731;25.550259;
2.3870606;38.367584;-84.376114;25.854534;
2.392035;38.03772;-84.146194;26.152437;
2.3970704;37.727173;-83.93437;26.45181;
2.4021058;37.4328;-83.7459;26.750963;
2.4072022;37.157104;-83.58093;27.054268;
2.4121766;36.90576;-83.44381;27.35408;
2.417212;36.69281;-83.33081;27.659956;
2.4222476;36.504456;-83.242325;27.971884;
2.427344;36.323456;-83.17619;28.293648;
2.4323184;36.13504;-83.12913;28.611355;
2.4373841;35.937286;-83.09035;28.93349;
2.4423585;35.71756;-83.05246;29.243433;
2.4474857;35.4429;-83.00045;29.554728;
2.45246;35.104004;-82.92422;29.847073;
2.4574952;34.679413;-82.80536;30.137926;
2.4625309;34.15454;-82.620316;30.430038;
2.4676273;33.51538;-82.349106;30.736704;
2.4726014;32.785736;-81.99716;31.057852;
2.4776368;31.984833;-81.561325;31.412481;
2.4826722;31.153625;-81.06871;31.79679;
2.4877687;30.333984;-80.54982;32.20593;
2.492743;29.595764;-80.06526;32.60961;
2.4977787;28.974915;-79.64491;33.000458;
2.5028138;28.506714;-79.341835;33.351315;
2.5079103;28.214722;-79.18485;33.646397;
2.5128846;28.095703;-79.18727;33.86311;
2.5179203;28.142395;-79.329605;33.99926;
2.5229554;28.286957;-79.5817;34.05141;
2.5280519;28.453888;-79.90344;34.025776;
2.5330262;28.562317;-80.23248;33.933357;
2.5380921;28.571136;-80.53338;33.782856;
2.5430665;28.417297;-80.74801;33.593273;
2.5481935;28.07193;-80.850136;33.365097;
2.5531678;27.548615;-80.818565;33.120506;
2.5582032;26.83142;-80.65442;32.862377;
2.563208;25.939026;-80.36885;32.59925;
2.568335;24.876709;-79.97156;32.31918;
2.5733097;23.75531;-79.50991;32.030758;
2.5783448;22.57788;-78.99312;31.72138;
2.5833805;21.42041;-78.46621;31.390272;
2.588477;20.316223;-77.96262;31.036898;
2.5934513;19.33908;-77.52913;30.682768;
2.5984864;18.44336;-77.164116;30.332884;
2.6034915;17.64978;-76.882774;30.006239;
2.6086185;16.922546;-76.673294;29.702257;
2.6135929;16.302368;-76.53538;29.435831;
2.618628;15.719391;-76.44712;29.19488;
2.6236331;15.17984;-76.39638;28.978907;
2.62876;14.671478;-76.36331;28.781324;
2.6337342;14.220764;-76.33227;28.60406;
2.6388004;13.752228;-76.28704;28.427738;
2.6437747;13.289337;-76.22556;28.25179;
2.6489015;12.811554;-76.14546;28.059816;
2.6538758;12.364075;-76.05826;27.85547;
2.6589115;11.910919;-75.96985;27.625036;
2.6639466;11.480255;-75.89735;27.363413;
2.669043;11.076935;-75.85157;27.06452;
2.6740174;10.743744;-75.84096;26.73932;
2.679053;10.453461;-75.8689;26.38311;
2.6840882;10.228119;-75.93651;26.006533;
2.6891847;10.061432;-76.04216;25.616705;
2.694159;9.968414;-76.17871;25.237444;
2.6991944;9.920471;-76.34598;24.866169;
2.7042298;9.928497;-76.540344;24.51544;
2.7093263;9.987915;-76.76353;24.191046;
2.7143006;10.11203;-77.001274;23.9086;
2.719336;10.286011;-77.25901;23.660622;
2.7243717;10.504913;-77.52589;23.450373;
2.7294679;10.762604;-77.80092;23.272633;
2.7344425;11.050171;-78.06952;23.128145;
2.7395082;11.366913;-78.34301;23.00373;
2.7444825;11.71228;-78.6139;22.894775;
2.7496097;12.081757;-78.90128;22.795734;
2.754584;12.473419;-79.19014;22.702564;
2.7596192;12.906433;-79.498055;22.607187;
2.7646549;13.384125;-79.823654;22.510344;
2.7697513;13.912994;-80.16976;22.412903;
2.7747254;14.471222;-80.52182;22.31823;
2.7797608;15.08252;-80.889114;22.223318;
2.7847962;15.732971;-81.26425;22.129211;
2.7898927;16.427185;-81.64187;22.03449;
2.794867;17.129608;-82.00171;21.940556;
2.7999027;17.866302;-82.35262;21.843534;
2.8049378;18.617554;-82.68609;21.740862;
2.8100343;19.385468;-83.00917;21.626474;
2.8150086;20.128326;-83.313034;21.500269;
2.8200443;20.89502;-83.61035;21.354534;
2.8250794;21.668976;-83.8978;21.18942;
2.8301759;22.46582;-84.180244;21.001326;
2.8351502;23.237244;-84.45319;20.795626;
2.8402467;23.977936;-84.727875;20.573208;
2.845221;24.592896;-84.97276;20.35351;
2.8503175;25.095123;-85.13429;20.154564;
2.8552918;25.439209;-85.18351;20.018566;
2.8603272;25.626678;-85.14686;19.975616;
2.8653626;25.738556;-85.05031;20.007645;
2.870459;25.899231;-84.92532;20.069086;
2.8754337;26.156494;-84.813576;20.11359;
2.8804688;26.550842;-84.739494;20.11262;
