unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
2.5187745;352.9931;-71.012695;29.47613;
2.5237489;355.60114;-72.73257;29.218204;
2.5287843;358.17258;-74.465294;28.852533;
2.5338197;0.651062;-76.16222;28.377453;
2.538916;3.077301;-77.83182;27.784796;
2.5438907;5.388214;-79.40894;27.092983;
2.5489259;7.677185;-80.9481;26.28005;
2.5539615;9.930115;-82.41674;25.36336;
2.559058;12.179047;-83.80778;24.345657;
2.564032;14.31781;-85.049034;23.279095;
2.5690675;16.381805;-86.17145;22.144203;
2.5741029;18.305756;-87.15728;20.97446;
2.5791993;20.09488;-88.008934;19.784204;
2.5841737;21.681091;-88.68745;18.641762;
2.589209;23.14508;-89.17982;17.52263;
2.594214;24.440735;-89.46202;16.461021;
2.599341;25.606812;-89.542114;15.430008;
2.6043153;26.59082;-89.443184;14.478637;
2.6093812;27.486633;-89.18998;13.545031;
2.6143556;28.269562;-88.82958;12.654319;
2.6194825;28.99762;-88.37782;11.758889;
2.624457;29.599854;-87.90212;10.927622;
2.6294925;30.096405;-87.41566;10.134791;
2.6345277;30.474945;-86.93842;9.406506;
2.639624;30.735107;-86.465744;8.744261;
2.6445985;30.867554;-86.00435;8.172433;
2.649634;30.887909;-85.51616;7.6588078;
2.6546693;30.815094;-84.99132;7.205772;
2.6597657;30.674927;-84.4165;6.8001695;
2.66474;30.502594;-83.81723;6.4540963;
2.6697755;30.301056;-83.17643;6.154653;
2.6747804;30.101715;-82.51799;5.9094706;
2.6800416;29.917572;-81.83295;5.7153544;
2.685016;29.771881;-81.17091;5.591467;
2.6900516;29.625854;-80.514206;5.534962;
2.6950867;29.494385;-79.87576;5.551944;
2.7001832;29.378723;-79.252;5.6443744;
2.7051575;29.29358;-78.66806;5.8092527;
2.7102234;29.21814;-78.098564;6.048559;
2.7151978;29.176056;-77.565056;6.3507113;
2.720325;29.174072;-77.04197;6.724879;
2.7252994;29.225037;-76.55693;7.1426578;
2.7303348;29.30658;-76.08625;7.6100426;
2.7353702;29.42572;-75.633934;8.114625;
2.7404666;29.584076;-75.194046;8.65539;
2.745441;29.76764;-74.78669;9.21359;
2.7504761;29.960999;-74.39877;9.803833;
2.7555118;30.15451;-74.035095;10.421248;
2.7606082;30.343658;-73.69019;11.0776205;
2.7655826;30.504913;-73.375725;11.754432;
2.7706177;30.623535;-73.08129;12.475264;
2.7756534;30.68747;-72.80651;13.232519;
2.7807498;30.695587;-72.54562;14.032493;
2.7857242;30.635223;-72.302216;14.845941;
2.7907596;30.510468;-72.06692;15.695879;
2.795795;30.319183;-71.83744;16.569916;
2.8008914;30.054932;-71.61112;17.475782;
2.8058658;29.71164;-71.39609;18.381964;
2.8109317;29.31607;-71.17901;19.317226;
2.815906;28.866516;-70.960014;20.24461;
2.8210328;28.355072;-70.72387;21.195047;
2.8260071;27.777039;-70.48984;22.114847;
